Metric: | MAE	| NMAE	| RMSE	
Avg:	0.0563	0.1333	0.0770
Std:	0.0026	0.0061	0.0035

==========================================
Detailed results for 20 rounds:
0.0575	0.1366	0.0782
0.0562	0.1322	0.0750
0.0571	0.1351	0.0778
0.0602	0.1417	0.0824
0.0553	0.1305	0.0765
0.0499	0.1185	0.0693
0.0531	0.1256	0.0724
0.0572	0.1365	0.0791
0.0546	0.1299	0.0753
0.0569	0.1339	0.0767
0.0541	0.1269	0.0723
0.0579	0.1372	0.0786
0.0574	0.1365	0.0787
0.0601	0.1421	0.0831
0.0559	0.1324	0.0767
0.0585	0.1380	0.0807
0.0540	0.1287	0.0749
0.0591	0.1395	0.0802
0.0593	0.1401	0.0799
0.0524	0.1239	0.0719
