Metric: | MAE	| NMAE	| RMSE	
Avg:	0.4264	0.4388	1.0979
Std:	0.0029	0.0030	0.0026

==========================================
Detailed results for 20 rounds:
0.4254	0.4378	1.0971
0.4208	0.4328	1.0952
0.4273	0.4396	1.0994
0.4287	0.4412	1.1000
0.4266	0.4386	1.0970
0.4276	0.4400	1.0975
0.4266	0.4393	1.0986
0.4284	0.4406	1.0992
0.4273	0.4397	1.0974
0.4274	0.4398	1.0983
0.4307	0.4434	1.1022
0.4277	0.4403	1.1001
0.4287	0.4411	1.0993
0.4234	0.4359	1.0964
0.4222	0.4349	1.0951
0.4333	0.4456	1.1040
0.4236	0.4357	1.0927
0.4261	0.4385	1.0976
0.4223	0.4343	1.0959
0.4245	0.4367	1.0950
