Metric: | MAE	| NMAE	| RMSE	
Avg:	0.0680	0.1602	0.0925
Std:	0.0037	0.0086	0.0048

==========================================
Detailed results for 20 rounds:
0.0660	0.1555	0.0902
0.0738	0.1734	0.0998
0.0685	0.1618	0.0928
0.0664	0.1572	0.0901
0.0685	0.1624	0.0987
0.0660	0.1578	0.0909
0.0663	0.1569	0.0907
0.0654	0.1544	0.0891
0.0663	0.1567	0.0902
0.0730	0.1745	0.0967
0.0707	0.1665	0.0961
0.0701	0.1633	0.0923
0.0641	0.1509	0.0858
0.0696	0.1651	0.0954
0.0652	0.1523	0.0879
0.0754	0.1769	0.1014
0.0633	0.1491	0.0863
0.0666	0.1558	0.0908
0.0731	0.1695	0.0993
0.0614	0.1443	0.0851
