Metric: | MAE	| NMAE	| RMSE	
Avg:	0.5171	0.5142	1.2823
Std:	0.0053	0.0056	0.0065

==========================================
Detailed results for 20 rounds:
0.5157	0.5132	1.2706
0.5124	0.5092	1.2789
0.5207	0.5177	1.2965
0.5162	0.5144	1.2687
0.5125	0.5093	1.2785
0.5110	0.5075	1.2817
0.5193	0.5161	1.2866
0.5159	0.5128	1.2805
0.5196	0.5171	1.2826
0.5158	0.5127	1.2819
0.5177	0.5144	1.2823
0.5216	0.5189	1.2796
0.5131	0.5101	1.2784
0.5131	0.5104	1.2827
0.5278	0.5257	1.2871
0.5097	0.5058	1.2785
0.5314	0.5295	1.2877
0.5177	0.5144	1.2894
0.5187	0.5147	1.2935
0.5129	0.5102	1.2794
