Metric: | MAE	| NMAE	| RMSE	
Avg:	0.5335	0.5354	1.3254
Std:	0.0039	0.0040	0.0055

==========================================
Detailed results for 20 rounds:
0.5379	0.5394	1.3303
0.5309	0.5326	1.3247
0.5284	0.5300	1.3271
0.5330	0.5354	1.3219
0.5359	0.5378	1.3241
0.5308	0.5325	1.3266
0.5373	0.5395	1.3230
0.5427	0.5443	1.3419
0.5356	0.5378	1.3262
0.5393	0.5417	1.3277
0.5316	0.5337	1.3207
0.5335	0.5357	1.3278
0.5357	0.5377	1.3196
0.5301	0.5322	1.3205
0.5264	0.5286	1.3150
0.5331	0.5342	1.3291
0.5274	0.5290	1.3187
0.5343	0.5358	1.3289
0.5340	0.5357	1.3270
0.5328	0.5343	1.3278
