Metric: | MAE	| NMAE	| RMSE	
Avg:	0.0709	0.1745	0.1079
Std:	0.0085	0.0207	0.0134

==========================================
Detailed results for 20 rounds:
0.0723	0.1781	0.1126
0.0758	0.1850	0.1161
0.0702	0.1759	0.1056
0.0839	0.2042	0.1238
0.0730	0.1861	0.1046
0.0833	0.2037	0.1247
0.0860	0.2163	0.1336
0.0678	0.1684	0.0994
0.0587	0.1450	0.0857
0.0678	0.1698	0.1121
0.0524	0.1319	0.0817
0.0745	0.1800	0.1120
0.0840	0.2040	0.1315
0.0722	0.1754	0.1114
0.0693	0.1688	0.1055
0.0637	0.1569	0.1056
0.0671	0.1644	0.1010
0.0643	0.1574	0.0998
0.0648	0.1584	0.0926
0.0665	0.1599	0.0996
