Metric: | MAE	| NMAE	| RMSE	
Avg:	0.0498	0.1138	0.0771
Std:	0.0068	0.0154	0.0104

==========================================
Detailed results for 20 rounds:
0.0483	0.1110	0.0793
0.0484	0.1103	0.0759
0.0505	0.1144	0.0815
0.0514	0.1165	0.0824
0.0651	0.1481	0.0961
0.0522	0.1193	0.0847
0.0507	0.1153	0.0760
0.0518	0.1188	0.0787
0.0362	0.0828	0.0539
0.0613	0.1401	0.0952
0.0512	0.1189	0.0780
0.0469	0.1061	0.0741
0.0493	0.1106	0.0736
0.0435	0.1014	0.0663
0.0341	0.0778	0.0556
0.0559	0.1265	0.0853
0.0488	0.1126	0.0715
0.0481	0.1104	0.0759
0.0485	0.1110	0.0717
0.0546	0.1237	0.0865
