Metric: | MAE	| NMAE	| RMSE	
Avg:	0.4985	0.5144	1.2245
Std:	0.0010	0.0010	0.0020

==========================================
Detailed results for 20 rounds:
0.4984	0.5143	1.2239
0.4990	0.5149	1.2253
0.4979	0.5139	1.2248
0.4990	0.5150	1.2244
0.4992	0.5151	1.2272
0.4960	0.5118	1.2223
0.4977	0.5138	1.2239
0.4985	0.5144	1.2239
0.4981	0.5143	1.2228
0.4982	0.5141	1.2246
0.4974	0.5134	1.2231
0.4979	0.5140	1.2206
0.4997	0.5157	1.2262
0.4982	0.5142	1.2248
0.4984	0.5144	1.2233
0.5003	0.5159	1.2284
0.5006	0.5164	1.2258
0.4980	0.5139	1.2235
0.4991	0.5147	1.2289
0.4980	0.5138	1.2228
