Metric: | MAE	| NMAE	| RMSE	
Avg:	0.1018	0.2379	0.1448
Std:	0.0043	0.0101	0.0053

==========================================
Detailed results for 20 rounds:
0.0994	0.2326	0.1418
0.1041	0.2436	0.1472
0.0985	0.2363	0.1403
0.1001	0.2312	0.1448
0.1063	0.2472	0.1491
0.1050	0.2482	0.1501
0.1054	0.2503	0.1470
0.0943	0.2197	0.1359
0.1060	0.2483	0.1495
0.0999	0.2361	0.1422
0.0965	0.2272	0.1384
0.1001	0.2312	0.1437
0.1073	0.2421	0.1530
0.1030	0.2449	0.1463
0.0972	0.2235	0.1403
0.1032	0.2461	0.1486
0.0946	0.2192	0.1344
0.1099	0.2524	0.1546
0.0999	0.2323	0.1413
0.1050	0.2453	0.1467
