Metric: | MAE	| NMAE	| RMSE	
Avg:	0.5574	0.5757	1.3144
Std:	0.0010	0.0009	0.0023

==========================================
Detailed results for 20 rounds:
0.5571	0.5752	1.3144
0.5575	0.5758	1.3151
0.5574	0.5758	1.3138
0.5572	0.5755	1.3132
0.5584	0.5766	1.3173
0.5557	0.5738	1.3112
0.5568	0.5752	1.3131
0.5574	0.5757	1.3145
0.5562	0.5748	1.3117
0.5575	0.5758	1.3156
0.5565	0.5748	1.3130
0.5564	0.5749	1.3110
0.5583	0.5766	1.3148
0.5576	0.5758	1.3149
0.5573	0.5756	1.3122
0.5601	0.5781	1.3203
0.5589	0.5771	1.3167
0.5569	0.5751	1.3135
0.5586	0.5768	1.3184
0.5572	0.5753	1.3136
