Metric: | MAE	| NMAE	| RMSE	
Avg:	0.1789	0.4184	0.2192
Std:	0.0035	0.0057	0.0025

==========================================
Detailed results for 20 rounds:
0.1775	0.4157	0.2194
0.1785	0.4163	0.2187
0.1740	0.4162	0.2146
0.1839	0.4282	0.2236
0.1787	0.4172	0.2192
0.1750	0.4094	0.2174
0.1746	0.4170	0.2169
0.1832	0.4273	0.2216
0.1788	0.4247	0.2196
0.1816	0.4292	0.2207
0.1776	0.4186	0.2163
0.1805	0.4218	0.2205
0.1839	0.4191	0.2237
0.1742	0.4130	0.2173
0.1827	0.4170	0.2221
0.1735	0.4118	0.2164
0.1845	0.4251	0.2211
0.1799	0.4121	0.2194
0.1786	0.4184	0.2162
0.1769	0.4110	0.2204
