Metric: | MAE	| NMAE	| RMSE	
Avg:	0.5914	0.6097	1.3276
Std:	0.0007	0.0009	0.0028

==========================================
Detailed results for 20 rounds:
0.5912	0.6096	1.3235
0.5910	0.6091	1.3247
0.5919	0.6101	1.3285
0.5922	0.6106	1.3296
0.5915	0.6095	1.3305
0.5908	0.6090	1.3248
0.5920	0.6105	1.3291
0.5909	0.6091	1.3299
0.5915	0.6101	1.3242
0.5911	0.6093	1.3277
0.5913	0.6095	1.3279
0.5915	0.6102	1.3208
0.5928	0.6111	1.3332
0.5905	0.6088	1.3275
0.5935	0.6121	1.3292
0.5905	0.6082	1.3290
0.5908	0.6088	1.3270
0.5915	0.6098	1.3266
0.5908	0.6085	1.3310
0.5914	0.6096	1.3274
