Metric: | MAE	| NMAE	| RMSE	
Avg:	0.2202	0.5136	0.2738
Std:	0.0033	0.0076	0.0039

==========================================
Detailed results for 20 rounds:
0.2207	0.5136	0.2723
0.2202	0.5096	0.2738
0.2174	0.5135	0.2711
0.2191	0.5097	0.2701
0.2215	0.5203	0.2776
0.2113	0.4960	0.2644
0.2176	0.5094	0.2728
0.2146	0.4999	0.2666
0.2219	0.5206	0.2768
0.2245	0.5308	0.2789
0.2213	0.5177	0.2755
0.2247	0.5196	0.2775
0.2220	0.5133	0.2743
0.2170	0.5108	0.2725
0.2233	0.5182	0.2772
0.2182	0.5067	0.2716
0.2228	0.5187	0.2757
0.2240	0.5196	0.2773
0.2195	0.5083	0.2716
0.2219	0.5154	0.2792
