Metric: | MAE	| NMAE	| RMSE	
Avg:	0.6608	0.6805	1.3295
Std:	0.0007	0.0009	0.0007

==========================================
Detailed results for 20 rounds:
0.6605	0.6803	1.3295
0.6617	0.6814	1.3292
0.6605	0.6802	1.3300
0.6617	0.6817	1.3299
0.6601	0.6796	1.3299
0.6601	0.6799	1.3303
0.6607	0.6808	1.3288
0.6607	0.6804	1.3286
0.6610	0.6811	1.3292
0.6606	0.6804	1.3303
0.6608	0.6807	1.3302
0.6625	0.6827	1.3279
0.6606	0.6802	1.3299
0.6607	0.6805	1.3297
0.6618	0.6819	1.3287
0.6596	0.6788	1.3296
0.6609	0.6804	1.3293
0.6605	0.6803	1.3297
0.6593	0.6786	1.3305
0.6610	0.6807	1.3291
