Metric: | MAE	| NMAE	| RMSE	
Avg:	0.2290	0.5347	0.2877
Std:	0.0054	0.0105	0.0061

==========================================
Detailed results for 20 rounds:
0.2223	0.5195	0.2796
0.2278	0.5286	0.2859
0.2232	0.5348	0.2804
0.2287	0.5316	0.2851
0.2300	0.5378	0.2934
0.2207	0.5147	0.2792
0.2253	0.5355	0.2865
0.2325	0.5433	0.2917
0.2344	0.5544	0.2954
0.2297	0.5415	0.2865
0.2284	0.5382	0.2871
0.2371	0.5522	0.2964
0.2352	0.5332	0.2941
0.2256	0.5343	0.2854
0.2363	0.5396	0.2948
0.2180	0.5161	0.2750
0.2385	0.5485	0.2968
0.2302	0.5245	0.2882
0.2287	0.5350	0.2839
0.2285	0.5309	0.2894
