Metric: | MAE	| NMAE	| RMSE	
Avg:	0.6789	0.7000	1.3471
Std:	0.0013	0.0014	0.0010

==========================================
Detailed results for 20 rounds:
0.6784	0.6992	1.3485
0.6784	0.6993	1.3470
0.6785	0.6996	1.3460
0.6806	0.7019	1.3484
0.6790	0.7001	1.3472
0.6782	0.6994	1.3472
0.6800	0.7012	1.3466
0.6786	0.6997	1.3461
0.6798	0.7015	1.3449
0.6795	0.7008	1.3477
0.6776	0.6987	1.3462
0.6811	0.7022	1.3472
0.6782	0.6994	1.3462
0.6781	0.6992	1.3478
0.6814	0.7028	1.3477
0.6772	0.6979	1.3484
0.6784	0.6995	1.3477
0.6794	0.7005	1.3472
0.6762	0.6973	1.3457
0.6795	0.7006	1.3480
