Metric: | MAE	| NMAE	| RMSE	
Avg:	0.4375	0.4504	1.1174
Std:	0.0036	0.0037	0.0032

==========================================
Detailed results for 20 rounds:
0.4354	0.4482	1.1161
0.4307	0.4434	1.1125
0.4377	0.4505	1.1185
0.4377	0.4505	1.1166
0.4409	0.4541	1.1208
0.4373	0.4503	1.1154
0.4341	0.4469	1.1143
0.4393	0.4521	1.1210
0.4400	0.4534	1.1189
0.4451	0.4582	1.1209
0.4413	0.4544	1.1197
0.4381	0.4513	1.1205
0.4373	0.4503	1.1165
0.4359	0.4487	1.1165
0.4382	0.4514	1.1168
0.4337	0.4464	1.1146
0.4318	0.4444	1.1108
0.4419	0.4547	1.1196
0.4406	0.4534	1.1239
0.4333	0.4459	1.1146
