Metric: | MAE	| NMAE	| RMSE	
==========================================
UMEAN
Avg:	0.2500	0.4668	0.3033
Std:	0.0087	0.0140	0.0111
==========================================
IMEAN
Avg:	0.0724	0.1352	0.0949
Std:	0.0027	0.0052	0.0044
==========================================
UPCC
Avg:	0.2455	0.4583	0.2998
Std:	0.0087	0.0140	0.0109
==========================================
IPCC
Avg:	0.0717	0.1339	0.0942
Std:	0.0027	0.0052	0.0044
==========================================
UIPCC
Avg:	0.0699	0.1306	0.0901
Std:	0.0034	0.0065	0.0053
==========================================


Detailed results for 20 rounds:
==========================================
UMEAN
==========================================
0.2491	0.4737	0.3042
0.2586	0.4851	0.3144
0.2542	0.4734	0.3066
0.2535	0.4631	0.3013
0.2390	0.4462	0.2917
0.2445	0.4588	0.2939
0.2384	0.4492	0.2948
0.2360	0.4381	0.2829
0.2562	0.4737	0.3143
0.2482	0.4686	0.3024
0.2555	0.4729	0.3111
0.2565	0.4784	0.3148
0.2591	0.4793	0.3144
0.2284	0.4413	0.2787
0.2540	0.4720	0.3079
0.2590	0.4829	0.3159
0.2493	0.4685	0.2971
0.2558	0.4798	0.3107
0.2443	0.4523	0.2923
0.2607	0.4788	0.3163


IMEAN
==========================================
0.0725	0.1379	0.0946
0.0710	0.1332	0.0921
0.0733	0.1364	0.0979
0.0736	0.1345	0.0944
0.0725	0.1353	0.0974
0.0727	0.1365	0.0939
0.0758	0.1428	0.1052
0.0731	0.1357	0.0965
0.0719	0.1329	0.0964
0.0700	0.1321	0.0903
0.0696	0.1289	0.0885
0.0773	0.1441	0.1021
0.0677	0.1253	0.0896
0.0704	0.1361	0.0912
0.0668	0.1240	0.0885
0.0777	0.1448	0.1014
0.0729	0.1371	0.0943
0.0737	0.1383	0.0937
0.0720	0.1332	0.0926
0.0737	0.1354	0.0970


UPCC
==========================================
0.2447	0.4654	0.3005
0.2542	0.4769	0.3108
0.2479	0.4617	0.3023
0.2512	0.4589	0.2997
0.2348	0.4384	0.2885
0.2420	0.4541	0.2915
0.2322	0.4375	0.2904
0.2326	0.4318	0.2800
0.2520	0.4659	0.3108
0.2424	0.4576	0.2978
0.2532	0.4686	0.3090
0.2518	0.4695	0.3115
0.2523	0.4667	0.3093
0.2252	0.4352	0.2765
0.2509	0.4662	0.3057
0.2517	0.4692	0.3097
0.2457	0.4619	0.2948
0.2523	0.4733	0.3080
0.2356	0.4360	0.2861
0.2567	0.4715	0.3135


IPCC
==========================================
0.0717	0.1364	0.0940
0.0703	0.1318	0.0914
0.0724	0.1349	0.0970
0.0726	0.1327	0.0935
0.0715	0.1335	0.0968
0.0723	0.1357	0.0936
0.0753	0.1419	0.1047
0.0726	0.1348	0.0960
0.0715	0.1321	0.0961
0.0686	0.1295	0.0893
0.0690	0.1277	0.0877
0.0768	0.1432	0.1018
0.0669	0.1239	0.0889
0.0700	0.1352	0.0908
0.0666	0.1237	0.0882
0.0766	0.1428	0.1001
0.0727	0.1366	0.0940
0.0728	0.1365	0.0925
0.0708	0.1310	0.0916
0.0732	0.1344	0.0965


UIPCC
==========================================
0.0714	0.1359	0.0916
0.0694	0.1302	0.0887
0.0707	0.1317	0.0928
0.0734	0.1341	0.0921
0.0688	0.1284	0.0921
0.0688	0.1291	0.0876
0.0756	0.1424	0.1036
0.0720	0.1336	0.0938
0.0678	0.1253	0.0892
0.0632	0.1193	0.0797
0.0646	0.1196	0.0814
0.0740	0.1380	0.0956
0.0683	0.1264	0.0870
0.0678	0.1310	0.0872
0.0646	0.1201	0.0826
0.0742	0.1383	0.0957
0.0716	0.1346	0.0896
0.0744	0.1395	0.0940
0.0683	0.1264	0.0865
0.0697	0.1281	0.0905


