Metric: | MAE	| NMAE	| RMSE	
==========================================
UMEAN
Avg:	0.7250	0.7131	1.4427
Std:	0.0039	0.0042	0.0021
==========================================
IMEAN
Avg:	0.7199	0.7082	1.4624
Std:	0.0039	0.0042	0.0044
==========================================
UPCC
Avg:	0.5461	0.5372	1.1966
Std:	0.0055	0.0056	0.0055
==========================================
IPCC
Avg:	0.5985	0.5887	1.2587
Std:	0.0063	0.0064	0.0079
==========================================
UIPCC
Avg:	0.5818	0.5723	1.2382
Std:	0.0060	0.0061	0.0072
==========================================


Detailed results for 20 rounds:
==========================================
UMEAN
==========================================
0.7202	0.7077	1.4429
0.7315	0.7200	1.4419
0.7250	0.7142	1.4387
0.7211	0.7091	1.4442
0.7280	0.7160	1.4463
0.7248	0.7130	1.4422
0.7185	0.7064	1.4438
0.7252	0.7132	1.4413
0.7262	0.7148	1.4379
0.7281	0.7163	1.4442
0.7276	0.7166	1.4410
0.7318	0.7205	1.4416
0.7284	0.7164	1.4435
0.7239	0.7118	1.4424
0.7210	0.7090	1.4418
0.7190	0.7065	1.4458
0.7262	0.7140	1.4442
0.7211	0.7090	1.4449
0.7222	0.7102	1.4445
0.7295	0.7178	1.4408


IMEAN
==========================================
0.7134	0.7010	1.4583
0.7251	0.7137	1.4635
0.7242	0.7134	1.4585
0.7200	0.7080	1.4560
0.7153	0.7035	1.4642
0.7201	0.7083	1.4600
0.7175	0.7054	1.4598
0.7155	0.7036	1.4656
0.7243	0.7130	1.4643
0.7173	0.7057	1.4547
0.7221	0.7111	1.4610
0.7242	0.7129	1.4649
0.7267	0.7147	1.4655
0.7179	0.7060	1.4594
0.7197	0.7077	1.4719
0.7156	0.7031	1.4593
0.7144	0.7024	1.4651
0.7225	0.7104	1.4712
0.7188	0.7069	1.4647
0.7237	0.7120	1.4600


UPCC
==========================================
0.5439	0.5344	1.1959
0.5502	0.5416	1.1967
0.5426	0.5345	1.1823
0.5361	0.5272	1.1857
0.5558	0.5466	1.2018
0.5424	0.5335	1.1940
0.5396	0.5305	1.1994
0.5429	0.5339	1.2003
0.5502	0.5416	1.1964
0.5502	0.5413	1.1933
0.5513	0.5429	1.1935
0.5527	0.5441	1.1970
0.5524	0.5432	1.2045
0.5443	0.5352	1.1934
0.5385	0.5296	1.2017
0.5399	0.5305	1.1947
0.5486	0.5393	1.2010
0.5439	0.5348	1.2054
0.5426	0.5336	1.1998
0.5537	0.5447	1.1959


IPCC
==========================================
0.5910	0.5807	1.2490
0.6078	0.5982	1.2708
0.6033	0.5943	1.2511
0.5923	0.5824	1.2500
0.5997	0.5898	1.2629
0.5963	0.5866	1.2572
0.5862	0.5763	1.2422
0.5944	0.5846	1.2610
0.6067	0.5973	1.2684
0.6017	0.5920	1.2578
0.5998	0.5907	1.2542
0.6026	0.5933	1.2640
0.6114	0.6013	1.2701
0.5933	0.5835	1.2487
0.5966	0.5867	1.2690
0.5948	0.5845	1.2539
0.5951	0.5851	1.2601
0.5958	0.5858	1.2645
0.5937	0.5839	1.2542
0.6068	0.5970	1.2645


UIPCC
==========================================
0.5750	0.5650	1.2298
0.5905	0.5812	1.2481
0.5859	0.5772	1.2304
0.5754	0.5658	1.2293
0.5832	0.5735	1.2422
0.5800	0.5705	1.2370
0.5704	0.5608	1.2246
0.5777	0.5681	1.2405
0.5894	0.5802	1.2458
0.5852	0.5757	1.2369
0.5833	0.5744	1.2341
0.5860	0.5769	1.2432
0.5943	0.5845	1.2486
0.5769	0.5673	1.2287
0.5797	0.5701	1.2488
0.5781	0.5680	1.2334
0.5788	0.5690	1.2396
0.5794	0.5697	1.2445
0.5770	0.5675	1.2350
0.5898	0.5803	1.2426


