Metric: | MAE	| NMAE	| RMSE	
==========================================
UMEAN
Avg:	0.2582	0.5658	0.3284
Std:	0.0245	0.0379	0.0279
==========================================
IMEAN
Avg:	0.0708	0.1555	0.0946
Std:	0.0059	0.0139	0.0078
==========================================
UPCC
Avg:	0.2582	0.5657	0.3284
Std:	0.0245	0.0379	0.0279
==========================================
IPCC
Avg:	0.0708	0.1555	0.0946
Std:	0.0059	0.0139	0.0078
==========================================
UIPCC
Avg:	0.0701	0.1538	0.0914
Std:	0.0081	0.0168	0.0110
==========================================


Detailed results for 20 rounds:
==========================================
UMEAN
==========================================
0.2664	0.5767	0.3409
0.2211	0.5339	0.2898
0.2620	0.6350	0.3541
0.2710	0.5761	0.3340
0.2550	0.5470	0.3200
0.2197	0.4960	0.2847
0.2702	0.5966	0.3399
0.2641	0.5980	0.3315
0.2422	0.5351	0.3153
0.2854	0.5624	0.3533
0.2631	0.5596	0.3346
0.2765	0.5671	0.3419
0.2496	0.5224	0.3251
0.2741	0.5960	0.3479
0.2702	0.5478	0.3301
0.2659	0.5618	0.3277
0.2917	0.6403	0.3776
0.2932	0.6144	0.3679
0.2025	0.5221	0.2644
0.2209	0.5274	0.2879


IMEAN
==========================================
0.0779	0.1687	0.1003
0.0742	0.1790	0.1000
0.0565	0.1369	0.0790
0.0636	0.1352	0.0866
0.0683	0.1465	0.0886
0.0716	0.1615	0.0927
0.0779	0.1719	0.1006
0.0705	0.1596	0.0958
0.0646	0.1428	0.0850
0.0724	0.1426	0.0962
0.0719	0.1530	0.0953
0.0690	0.1414	0.0911
0.0694	0.1452	0.0943
0.0805	0.1750	0.1125
0.0743	0.1506	0.1011
0.0696	0.1470	0.0977
0.0801	0.1757	0.1053
0.0727	0.1523	0.0979
0.0680	0.1753	0.0874
0.0627	0.1497	0.0847


UPCC
==========================================
0.2664	0.5767	0.3409
0.2211	0.5339	0.2898
0.2620	0.6350	0.3541
0.2710	0.5761	0.3340
0.2550	0.5470	0.3200
0.2196	0.4957	0.2847
0.2702	0.5966	0.3399
0.2641	0.5980	0.3315
0.2422	0.5351	0.3153
0.2854	0.5624	0.3533
0.2626	0.5586	0.3341
0.2765	0.5671	0.3419
0.2496	0.5224	0.3251
0.2741	0.5960	0.3479
0.2702	0.5478	0.3301
0.2659	0.5618	0.3277
0.2917	0.6403	0.3776
0.2932	0.6144	0.3679
0.2025	0.5221	0.2644
0.2209	0.5274	0.2879


IPCC
==========================================
0.0779	0.1687	0.1003
0.0742	0.1790	0.1000
0.0565	0.1369	0.0790
0.0636	0.1352	0.0866
0.0683	0.1465	0.0886
0.0716	0.1615	0.0927
0.0779	0.1719	0.1006
0.0705	0.1596	0.0958
0.0646	0.1427	0.0849
0.0724	0.1426	0.0962
0.0719	0.1529	0.0953
0.0690	0.1414	0.0911
0.0694	0.1452	0.0943
0.0805	0.1750	0.1125
0.0743	0.1506	0.1011
0.0696	0.1470	0.0977
0.0801	0.1757	0.1053
0.0727	0.1523	0.0979
0.0680	0.1753	0.0874
0.0627	0.1497	0.0847


UIPCC
==========================================
0.0814	0.1762	0.1049
0.0716	0.1728	0.0968
0.0526	0.1275	0.0698
0.0651	0.1385	0.0849
0.0659	0.1415	0.0853
0.0602	0.1360	0.0778
0.0745	0.1645	0.0962
0.0753	0.1705	0.0967
0.0619	0.1368	0.0795
0.0721	0.1420	0.0939
0.0689	0.1465	0.0884
0.0741	0.1520	0.0932
0.0644	0.1347	0.0823
0.0812	0.1766	0.1124
0.0763	0.1547	0.0994
0.0731	0.1544	0.0989
0.0815	0.1789	0.1020
0.0785	0.1646	0.1030
0.0678	0.1747	0.0899
0.0558	0.1333	0.0726


