Metric: | MAE	| NMAE	| RMSE	
==========================================
UMEAN
Avg:	0.6231	0.6764	1.2235
Std:	0.0072	0.0080	0.0047
==========================================
IMEAN
Avg:	0.6475	0.7029	1.2900
Std:	0.0066	0.0070	0.0082
==========================================
UPCC
Avg:	0.5924	0.6430	1.2173
Std:	0.0092	0.0101	0.0138
==========================================
IPCC
Avg:	0.6320	0.6861	1.2712
Std:	0.0072	0.0078	0.0119
==========================================
UIPCC
Avg:	0.6064	0.6582	1.2190
Std:	0.0069	0.0074	0.0107
==========================================


Detailed results for 20 rounds:
==========================================
UMEAN
==========================================
0.6159	0.6685	1.2183
0.6172	0.6700	1.2185
0.6245	0.6774	1.2243
0.6266	0.6815	1.2203
0.6262	0.6799	1.2248
0.6237	0.6777	1.2170
0.6298	0.6854	1.2163
0.6214	0.6743	1.2231
0.6170	0.6710	1.2193
0.6296	0.6832	1.2351
0.6290	0.6822	1.2248
0.6206	0.6730	1.2286
0.6294	0.6832	1.2219
0.6041	0.6551	1.2209
0.6375	0.6915	1.2313
0.6219	0.6751	1.2210
0.6232	0.6760	1.2258
0.6178	0.6699	1.2275
0.6156	0.6674	1.2266
0.6316	0.6860	1.2252


IMEAN
==========================================
0.6468	0.7021	1.2885
0.6352	0.6895	1.2785
0.6505	0.7055	1.2909
0.6465	0.7030	1.2871
0.6465	0.7018	1.2807
0.6464	0.7024	1.2915
0.6413	0.6979	1.2849
0.6444	0.6992	1.2882
0.6471	0.7036	1.2999
0.6569	0.7128	1.2882
0.6568	0.7124	1.3086
0.6555	0.7108	1.2867
0.6428	0.6977	1.3089
0.6312	0.6845	1.2819
0.6549	0.7105	1.2918
0.6519	0.7077	1.2953
0.6513	0.7064	1.2859
0.6534	0.7085	1.2968
0.6454	0.6997	1.2838
0.6455	0.7011	1.2815


UPCC
==========================================
0.5838	0.6338	1.2063
0.5794	0.6289	1.1884
0.5966	0.6471	1.2274
0.5974	0.6497	1.2071
0.5958	0.6468	1.2270
0.5914	0.6425	1.2190
0.5998	0.6527	1.2119
0.5939	0.6445	1.2248
0.5847	0.6358	1.2157
0.6014	0.6526	1.2322
0.5942	0.6446	1.2060
0.5880	0.6376	1.2105
0.5997	0.6510	1.2276
0.5683	0.6163	1.2049
0.6115	0.6634	1.2524
0.5994	0.6507	1.2310
0.5943	0.6446	1.2132
0.5888	0.6385	1.2221
0.5830	0.6321	1.2186
0.5954	0.6467	1.1992


IPCC
==========================================
0.6322	0.6863	1.2717
0.6202	0.6732	1.2549
0.6368	0.6907	1.2810
0.6293	0.6844	1.2656
0.6305	0.6845	1.2656
0.6287	0.6832	1.2660
0.6329	0.6888	1.2792
0.6282	0.6816	1.2655
0.6312	0.6864	1.2775
0.6393	0.6937	1.2658
0.6444	0.6989	1.2942
0.6349	0.6884	1.2668
0.6315	0.6855	1.2961
0.6124	0.6642	1.2518
0.6442	0.6988	1.2851
0.6385	0.6932	1.2810
0.6324	0.6859	1.2600
0.6369	0.6907	1.2735
0.6276	0.6803	1.2567
0.6287	0.6828	1.2655


UIPCC
==========================================
0.6055	0.6573	1.2187
0.5950	0.6459	1.2025
0.6109	0.6626	1.2269
0.6035	0.6563	1.2132
0.6053	0.6571	1.2143
0.6028	0.6550	1.2120
0.6074	0.6610	1.2230
0.6032	0.6545	1.2130
0.6054	0.6583	1.2255
0.6127	0.6648	1.2168
0.6172	0.6694	1.2395
0.6087	0.6601	1.2154
0.6065	0.6584	1.2407
0.5874	0.6371	1.2033
0.6187	0.6712	1.2321
0.6130	0.6655	1.2315
0.6073	0.6587	1.2101
0.6104	0.6620	1.2218
0.6021	0.6527	1.2078
0.6042	0.6563	1.2122


