Metric: | MAE	| NMAE	| RMSE	
Avg:	0.6408	0.6609	1.3291
Std:	0.0012	0.0014	0.0005

==========================================
Detailed results for 20 rounds:
0.6414	0.6616	1.3288
0.6385	0.6583	1.3298
0.6411	0.6611	1.3294
0.6425	0.6627	1.3285
0.6394	0.6591	1.3295
0.6413	0.6615	1.3288
0.6412	0.6615	1.3289
0.6392	0.6592	1.3294
0.6430	0.6635	1.3286
0.6410	0.6610	1.3287
0.6412	0.6612	1.3294
0.6416	0.6622	1.3286
0.6412	0.6612	1.3295
0.6412	0.6613	1.3289
0.6422	0.6627	1.3281
0.6389	0.6582	1.3302
0.6404	0.6602	1.3291
0.6409	0.6610	1.3286
0.6393	0.6587	1.3301
0.6410	0.6610	1.3293
