Metric: | MAE	| NMAE	| RMSE	
Avg:	0.0629	0.1470	0.0843
Std:	0.0010	0.0021	0.0016

==========================================
Detailed results for 20 rounds:
0.0641	0.1489	0.0854
0.0630	0.1469	0.0851
0.0614	0.1443	0.0815
0.0633	0.1465	0.0850
0.0631	0.1480	0.0854
0.0613	0.1446	0.0820
0.0633	0.1484	0.0855
0.0635	0.1488	0.0857
0.0625	0.1467	0.0836
0.0625	0.1479	0.0839
0.0627	0.1475	0.0832
0.0637	0.1472	0.0852
0.0618	0.1438	0.0820
0.0642	0.1512	0.0862
0.0611	0.1428	0.0820
0.0620	0.1446	0.0832
0.0637	0.1483	0.0847
0.0643	0.1492	0.0856
0.0643	0.1488	0.0874
0.0625	0.1453	0.0833
