Metric: | MAE	| NMAE	| RMSE	
Avg:	0.0656	0.1535	0.0885
Std:	0.0013	0.0028	0.0017

==========================================
Detailed results for 20 rounds:
0.0662	0.1545	0.0891
0.0660	0.1547	0.0892
0.0633	0.1509	0.0844
0.0662	0.1531	0.0894
0.0649	0.1518	0.0880
0.0652	0.1532	0.0876
0.0638	0.1521	0.0860
0.0662	0.1544	0.0893
0.0647	0.1521	0.0870
0.0647	0.1531	0.0884
0.0669	0.1589	0.0905
0.0650	0.1520	0.0874
0.0657	0.1498	0.0886
0.0682	0.1615	0.0924
0.0649	0.1493	0.0890
0.0639	0.1518	0.0872
0.0669	0.1541	0.0892
0.0678	0.1554	0.0907
0.0663	0.1554	0.0894
0.0651	0.1517	0.0874
