Metric: | MAE	| NMAE	| RMSE	
Avg:	0.4196	0.4322	1.0263
Std:	0.0008	0.0009	0.0008

==========================================
Detailed results for 20 rounds:
0.4190	0.4316	1.0256
0.4194	0.4318	1.0268
0.4197	0.4322	1.0258
0.4205	0.4331	1.0259
0.4203	0.4326	1.0273
0.4182	0.4307	1.0264
0.4188	0.4315	1.0254
0.4196	0.4321	1.0260
0.4199	0.4326	1.0264
0.4194	0.4320	1.0260
0.4192	0.4317	1.0274
0.4207	0.4336	1.0276
0.4194	0.4319	1.0266
0.4186	0.4312	1.0248
0.4205	0.4332	1.0250
0.4190	0.4312	1.0262
0.4214	0.4338	1.0263
0.4206	0.4332	1.0269
0.4183	0.4304	1.0275
0.4203	0.4329	1.0268
