Metric: | MAE	| NMAE	| RMSE	
Avg:	0.2394	0.5573	0.3027
Std:	0.0088	0.0131	0.0099

==========================================
Detailed results for 20 rounds:
0.2351	0.5411	0.2967
0.2339	0.5482	0.2956
0.2448	0.5806	0.3133
0.2376	0.5471	0.3004
0.2400	0.5657	0.3045
0.2250	0.5338	0.2882
0.2446	0.5635	0.3095
0.2458	0.5753	0.3085
0.2494	0.5717	0.3143
0.2405	0.5569	0.3025
0.2373	0.5649	0.3027
0.2447	0.5701	0.3098
0.2438	0.5494	0.3086
0.2259	0.5429	0.2871
0.2437	0.5567	0.3053
0.2352	0.5572	0.2954
0.2569	0.5622	0.3213
0.2506	0.5650	0.3141
0.2324	0.5615	0.2943
0.2206	0.5315	0.2827
