Metric: | MAE	| NMAE	| RMSE	
Avg:	0.1989	0.4646	0.2510
Std:	0.0029	0.0072	0.0033

==========================================
Detailed results for 20 rounds:
0.1992	0.4666	0.2485
0.1990	0.4637	0.2508
0.1955	0.4610	0.2476
0.1977	0.4628	0.2504
0.2011	0.4700	0.2555
0.1977	0.4607	0.2497
0.1957	0.4537	0.2494
0.1949	0.4527	0.2475
0.2003	0.4688	0.2525
0.1995	0.4681	0.2502
0.1945	0.4541	0.2449
0.2038	0.4755	0.2546
0.2031	0.4721	0.2535
0.2008	0.4707	0.2551
0.2020	0.4703	0.2541
0.1950	0.4541	0.2463
0.2011	0.4736	0.2517
0.2022	0.4711	0.2559
0.1957	0.4556	0.2471
0.2000	0.4673	0.2552
