Metric: | MAE	| NMAE	| RMSE	
Avg:	0.4753	0.4900	1.0629
Std:	0.0009	0.0010	0.0007

==========================================
Detailed results for 20 rounds:
0.4760	0.4908	1.0632
0.4744	0.4890	1.0627
0.4753	0.4900	1.0629
0.4769	0.4917	1.0629
0.4752	0.4898	1.0631
0.4741	0.4887	1.0621
0.4750	0.4900	1.0614
0.4740	0.4886	1.0626
0.4763	0.4913	1.0621
0.4769	0.4916	1.0642
0.4747	0.4895	1.0634
0.4750	0.4899	1.0623
0.4757	0.4903	1.0637
0.4749	0.4896	1.0619
0.4764	0.4912	1.0627
0.4745	0.4888	1.0639
0.4765	0.4911	1.0633
0.4745	0.4891	1.0622
0.4741	0.4884	1.0635
0.4756	0.4902	1.0632
