Metric: | MAE	| NMAE	| RMSE	
Avg:	0.0655	0.1532	0.0884
Std:	0.0012	0.0028	0.0017

==========================================
Detailed results for 20 rounds:
0.0661	0.1541	0.0890
0.0658	0.1544	0.0891
0.0632	0.1507	0.0843
0.0661	0.1528	0.0893
0.0648	0.1516	0.0879
0.0651	0.1530	0.0875
0.0637	0.1519	0.0860
0.0660	0.1541	0.0891
0.0646	0.1519	0.0869
0.0645	0.1526	0.0882
0.0667	0.1584	0.0903
0.0650	0.1518	0.0874
0.0655	0.1495	0.0885
0.0681	0.1613	0.0923
0.0649	0.1492	0.0889
0.0638	0.1516	0.0871
0.0668	0.1539	0.0891
0.0677	0.1553	0.0907
0.0662	0.1551	0.0893
0.0651	0.1516	0.0873
