Metric: | MAE	| NMAE	| RMSE	
Avg:	0.6536	0.6748	1.3357
Std:	0.0020	0.0021	0.0020

==========================================
Detailed results for 20 rounds:
0.6520	0.6729	1.3338
0.6513	0.6721	1.3371
0.6546	0.6759	1.3377
0.6555	0.6768	1.3354
0.6520	0.6730	1.3359
0.6557	0.6769	1.3380
0.6540	0.6754	1.3356
0.6519	0.6731	1.3331
0.6563	0.6780	1.3345
0.6569	0.6782	1.3417
0.6531	0.6744	1.3349
0.6533	0.6743	1.3347
0.6541	0.6754	1.3370
0.6534	0.6744	1.3338
0.6567	0.6781	1.3376
0.6508	0.6716	1.3352
0.6508	0.6717	1.3344
0.6551	0.6763	1.3341
0.6506	0.6718	1.3348
0.6538	0.6749	1.3339
