Metric: | MAE	| NMAE	| RMSE	
Avg:	0.0644	0.1506	0.0855
Std:	0.0017	0.0036	0.0023

==========================================
Detailed results for 20 rounds:
0.0643	0.1497	0.0865
0.0656	0.1534	0.0874
0.0631	0.1504	0.0831
0.0656	0.1519	0.0877
0.0604	0.1415	0.0804
0.0625	0.1467	0.0828
0.0618	0.1464	0.0818
0.0652	0.1522	0.0862
0.0639	0.1505	0.0845
0.0646	0.1528	0.0866
0.0650	0.1545	0.0869
0.0655	0.1530	0.0860
0.0650	0.1484	0.0862
0.0661	0.1562	0.0887
0.0637	0.1457	0.0846
0.0628	0.1494	0.0847
0.0660	0.1517	0.0860
0.0681	0.1560	0.0896
0.0658	0.1540	0.0871
0.0636	0.1481	0.0839
