Metric: | MAE	| NMAE	| RMSE	
Avg:	0.4437	0.4573	1.0403
Std:	0.0007	0.0008	0.0006

==========================================
Detailed results for 20 rounds:
0.4442	0.4579	1.0407
0.4428	0.4562	1.0398
0.4435	0.4570	1.0404
0.4448	0.4586	1.0408
0.4437	0.4572	1.0404
0.4428	0.4564	1.0402
0.4439	0.4577	1.0393
0.4425	0.4560	1.0396
0.4443	0.4581	1.0397
0.4443	0.4579	1.0406
0.4434	0.4571	1.0412
0.4431	0.4569	1.0400
0.4446	0.4582	1.0413
0.4430	0.4566	1.0397
0.4446	0.4583	1.0394
0.4430	0.4562	1.0403
0.4442	0.4577	1.0404
0.4437	0.4573	1.0402
0.4431	0.4564	1.0413
0.4440	0.4575	1.0407
